2025-09-06,22:46:08,Ela Beach Hotel Pipe
2025-09-06,22:47:08,ITJTC - 6 Mile Pipe
2025-09-06,22:47:38,Chemcare Kokopo DI Pipe
2025-09-06,22:47:38,Farmset Kokopo Pipe
2025-09-06,22:47:08,Deugro POM Office Pipe
2025-09-06,22:47:08,NBBOL Kimbe _Oil Mill Pipe
2025-09-06,22:48:08,Fresh Produce Development Agency - FPDA_Kainantu Pipe
2025-09-06,22:48:38,Fiji High Commission Pipe
2025-09-06,22:48:38,Credit Bank Kokopo DI Pipe
2025-09-06,22:48:38,Chemica - Lae Market Pipe
2025-09-06,22:49:08,Paradise Hospital Pipe
2025-09-06,22:49:08,(Digitec ICT (Niugini Spirit Limited) Hagen Pipe
2025-09-06,22:50:08,ITJTC - 6 Mile Pipe
2025-09-06,22:50:38,Professionals Estate Pipe
2025-09-06,22:51:08,Cathrine_McAuley Service Ltd Pipe
2025-09-06,22:52:08,Akaliko PNG Ltd - Napanapa Pipe
2025-09-06,22:54:38,PNG Air- Vision City Pipe
2025-09-06,22:54:38,Highway Trunk Repairs -Lae Pipe
2025-09-06,22:54:38,NBPOL Kumbango Oil Refinery KIMBE DI Pipe
2025-09-06,22:55:08,IPL Lae City Pipe
2025-09-06,22:56:38,Professionals Estate Pipe
2025-09-06,22:57:08,High way auto electrical - lae Pipe
2025-09-06,22:57:08,ITJTC - 6 Mile Pipe
2025-09-06,22:57:38,Soltra Builders LAE Pipe
2025-09-06,22:57:08,(Digitec ICT (Niugini Spirit Limited) Hagen Pipe
2025-09-06,22:57:08,Ready Mix LAE DI Pipe
2025-09-06,22:58:38,High way auto electrical - lae Pipe
2025-09-06,22:58:38,Fiji High Commission Pipe
2025-09-06,22:58:38,Chemica - Lae Market Pipe
2025-09-06,22:58:08,Cathrine_McAuley Service Ltd Pipe
2025-09-06,23:00:38,CASA - HAGEN Pipe
2025-09-06,23:00:38,HBS 11 MILE -LAE Pipe
2025-09-06,23:00:08,(Digitec ICT (Niugini Spirit Limited) Hagen Pipe
2025-09-06,23:00:38,ITJTC - 6 Mile Pipe
2025-09-06,23:01:08,Nambis INN - Madang Pipe
2025-09-06,23:01:38,Farmset Madang Pipe
2025-09-06,23:01:38,Cathrine_McAuley Service Ltd Pipe
2025-09-06,23:01:38,BNBM-Madang Pipe
2025-09-06,23:01:38,(Digitec ICT (Niugini Spirit Limited) Hagen Pipe
2025-09-06,23:02:38,Highway Trunk Repairs -Lae Pipe
2025-09-06,23:03:08,Soltra Builders LAE Pipe
2025-09-06,23:03:38,BNBM Kokopo Pipe
2025-09-06,23:04:08,ITJTC - 6 Mile Pipe
2025-09-06,23:04:38,Hilton Admin Internet Pipe
2025-09-06,23:04:38,NBPOL - Waraston Oil Mill Pipe
2025-09-06,23:05:38,Highway Trunk Repairs -Lae Pipe
2025-09-06,23:05:08,PNG Air- Vision City Pipe
2025-09-06,23:06:08,ITJTC - 6 Mile Pipe
2025-09-06,23:06:38,NBPOL - Waraston Oil Mill Pipe
2025-09-06,23:06:08,Badili Hardware -POM Pipe
2025-09-06,23:06:38,Mainland Holdings -Lae Pipe
2025-09-06,23:07:08,Paradise Hospital Pipe
2025-09-06,23:07:08,Guest Gazelle International Hotel Kokopo Pipe
2025-09-06,23:08:08,Ready Mix LAE DI Pipe
2025-09-06,23:09:08,ITJTC - 6 Mile Pipe
2025-09-06,23:09:08,Farmset Madang Pipe
2025-09-06,23:11:38,Credit Corp Temporary DI Pipe
2025-09-06,23:11:38,Ready Mix LAE DI Pipe
2025-09-06,23:12:38,Credit Corp Temporary DI Pipe
2025-09-06,23:13:38,Cathrine_McAuley Service Ltd Pipe
2025-09-06,23:14:08,High way auto electrical - lae Pipe
2025-09-06,23:16:08,ITJTC - 6 Mile Pipe
2025-09-06,23:16:08,Ready Mix LAE DI Pipe
2025-09-06,23:16:08,Ela Beach Hotel Pipe
2025-09-06,23:17:38,Ela Beach Hotel Pipe
2025-09-06,23:17:08,ITJTC - 6 Mile Pipe
2025-09-06,23:20:08,Ela Beach Hotel Pipe
2025-09-06,23:20:38,Guest Gazelle International Hotel Kokopo Pipe
2025-09-06,23:21:38,Project Services- Lae Pipe
2025-09-06,23:23:08,Highway Trunk Repairs -Lae Pipe
2025-09-06,23:25:38,ITJTC - 6 Mile Pipe
2025-09-06,23:26:08,PNG Air- Vision City Pipe
2025-09-06,23:26:38,NBPOL Kumbango Oil Refinery KIMBE DI Pipe
2025-09-06,23:26:08,Soltra Builders LAE Pipe
2025-09-06,23:27:38,ITJTC - 6 Mile Pipe
2025-09-06,23:28:08,Holiday INN Pipe
2025-09-06,23:28:08,Soltra Builders LAE Pipe
2025-09-06,23:29:08,NBPOL - Waraston Oil Mill Pipe
2025-09-06,23:29:38,High way auto electrical - lae Pipe
2025-09-06,23:29:08,Farmset Kokopo Pipe
2025-09-06,23:30:38,Mt Ararat Hote Hagen Pipe
2025-09-06,23:31:38,ITJTC - 6 Mile Pipe
2025-09-06,23:32:38,Ela Beach Hotel Pipe
2025-09-06,23:33:08,Paradise Hospital Pipe
2025-09-06,23:34:38,High way auto electrical - lae Pipe
2025-09-06,23:34:38,Mt Ararat Hote Hagen Pipe
2025-09-06,23:34:08,Paradise Hospital Pipe
2025-09-06,23:35:08,Credit Corp Temporary DI Pipe
2025-09-06,23:35:38,Fincorp HQ DI Pipe
2025-09-06,23:36:38,ITJTC - 6 Mile Pipe
2025-09-06,23:36:38,Ela Beach Hotel Pipe
2025-09-06,23:36:08,Fiji High Commission Pipe
2025-09-06,23:38:08,Papindo - Lae Pipe
2025-09-06,23:39:08,ITJTC - 6 Mile Pipe
2025-09-06,23:39:08,High way auto electrical - lae Pipe
2025-09-06,23:40:38,BNBM Kokopo Pipe
2025-09-06,23:40:08,Ela Beach Hotel Pipe
2025-09-06,23:40:38,BNBM-Madang Pipe
2025-09-06,23:41:08,Cathrine_McAuley Service Ltd Pipe
2025-09-06,23:41:08,ITJTC - 6 Mile Pipe
2025-09-06,23:41:38,NBPOL - Waraston Oil Mill Pipe
2025-09-06,23:43:38,Cathrine_McAuley Service Ltd Pipe
2025-09-06,23:43:38,DI TEST 1 Pipe
2025-09-06,23:43:38,NBPOL - Waraston Oil Mill Pipe
2025-09-06,23:44:08,BNBM-Madang Pipe
2025-09-06,23:44:08,Chemica POM Pipe
2025-09-06,23:44:38,Nambis INN - Madang Pipe
2025-09-06,23:45:38,Nambis INN - Madang Pipe
2025-09-06,23:46:38,NBPOL Kumbango Oil Refinery KIMBE DI Pipe
2025-09-06,23:47:38,Guest Gazelle International Hotel Kokopo Pipe
2025-09-06,23:47:08,Fiji High Commission Pipe
2025-09-06,23:48:38,Ready Mix LAE DI Pipe
2025-09-06,23:48:38,NBPOL Kumbango Oil Refinery KIMBE DI Pipe
2025-09-06,23:48:08,High way auto electrical - lae Pipe
2025-09-06,23:48:38,NBBOL Kimbe _Oil Mill Pipe
2025-09-06,23:49:08,ITJTC - 6 Mile Pipe
2025-09-06,23:49:08,Fiji High Commission Pipe
2025-09-06,23:50:08,Fiji High Commission Pipe
2025-09-06,23:50:08,Guest Gazelle International Hotel Kokopo Pipe
2025-09-06,23:50:08,Ready Mix LAE DI Pipe
2025-09-06,23:51:38,Nambis INN - Madang Pipe
2025-09-06,23:51:08,ITJTC - 6 Mile Pipe
2025-09-06,23:52:08,Ready Mix LAE DI Pipe
2025-09-06,23:52:38,ITJTC - 6 Mile Pipe
2025-09-06,23:53:38,BNBM-Madang Pipe
2025-09-06,23:53:38,Holiday INN Pipe
2025-09-06,23:53:38,Guest Gazelle International Hotel Kokopo Pipe
2025-09-06,23:54:38,Ready Mix LAE DI Pipe
2025-09-06,23:54:08,Project Services- Lae Pipe
2025-09-06,23:54:08,High way auto electrical - lae Pipe
2025-09-06,23:55:08,Chemica - Lae Market Pipe
2025-09-06,23:55:08,NBPOL - Waraston Oil Mill Pipe
2025-09-06,23:56:38,Ready Mix LAE DI Pipe
2025-09-06,23:56:08,Fiji High Commission Pipe
2025-09-06,23:56:08,Paradise Hospital Pipe
2025-09-06,23:56:38,ITJTC - 6 Mile Pipe
2025-09-06,23:56:08,PNG Air- Vision City Pipe
2025-09-06,23:56:08,Liamo Resort Kimbe Pipe
2025-09-06,23:57:08,Guest Gazelle International Hotel Kokopo Pipe
2025-09-06,23:57:38,Ready Mix LAE DI Pipe
2025-09-06,23:57:08,Nambis INN - Madang Pipe
2025-09-06,23:57:38,Paradise Hospital Pipe
2025-09-06,23:57:08,High way auto electrical - lae Pipe
2025-09-06,23:58:08,NBPOL - Waraston Oil Mill Pipe
2025-09-06,23:58:08,Zenag POM Pipe
2025-09-06,23:59:38,Fiji High Commission Pipe
2025-09-06,23:59:38,Ready Mix LAE DI Pipe
2025-09-06,23:59:08,Nambis INN - Madang Pipe
2025-09-06,0:00:38,Fiji High Commission Pipe
2025-09-06,0:00:38,Nambis INN - Madang Pipe
2025-09-06,0:00:08,Chemica - Lae Market Pipe
2025-09-06,0:01:08,PNG Air- Vision City Pipe
2025-09-06,0:02:08,ITJTC - 6 Mile Pipe
2025-09-06,0:02:38,Holiday INN Pipe
2025-09-06,0:02:38,Nambis INN - Madang Pipe
2025-09-06,0:02:08,Credit_Bank_Era_Dorina Pipe
2025-09-06,0:03:08,Ready Mix LAE DI Pipe
2025-09-06,0:04:38,NBPOL - Waraston Oil Mill Pipe
2025-09-06,0:04:08,Paradise Hospital Pipe
2025-09-06,0:05:38,ITJTC - 6 Mile Pipe
2025-09-06,0:05:08,High way auto electrical - lae Pipe
2025-09-06,0:05:08,Fiji High Commission Pipe
2025-09-06,0:05:08,Holiday INN Pipe
2025-09-06,0:06:38,Fiji High Commission Pipe
2025-09-06,0:06:38,Nambis INN - Madang Pipe
2025-09-06,0:06:08,NBPOL - Waraston Oil Mill Pipe
2025-09-06,0:07:08,ITJTC - 6 Mile Pipe
2025-09-06,0:08:38,Credit_Bank_Era_Dorina Pipe
2025-09-06,0:08:38,Fiji High Commission Pipe
2025-09-06,0:08:08,Nambis INN - Madang Pipe
2025-09-06,0:09:38,SOS Securities-POM Pipe
2025-09-06,0:09:08,Ready Mix LAE DI Pipe
2025-09-06,0:09:08,Paradise Hospital Pipe
2025-09-06,0:10:08,Credit_Bank_Era_Dorina Pipe
2025-09-06,0:10:08,Chemica - Lae Market Pipe
2025-09-06,0:10:08,Chemcare Kokopo DI Pipe
2025-09-06,0:11:08,Paradise Hospital Pipe
2025-09-06,0:11:38,Ready Mix LAE DI Pipe
2025-09-06,0:11:08,Chemica - Lae Market Pipe
2025-09-06,0:11:08,Credit_Bank_Era_Dorina Pipe
2025-09-06,0:11:08,BNBM Kokopo Pipe
2025-09-06,0:12:38,Fiji High Commission Pipe
2025-09-06,0:12:38,Chemica - Lae Market Pipe
2025-09-06,0:13:08,Credit_Bank_Era_Dorina Pipe
2025-09-06,0:13:08,Ready Mix LAE DI Pipe
2025-09-06,0:14:08,High way auto electrical - lae Pipe
2025-09-06,0:14:08,Ready Mix LAE DI Pipe
2025-09-06,0:15:08,PNG Air- Vision City Pipe
2025-09-06,0:16:08,Ready Mix LAE DI Pipe
2025-09-06,0:16:08,PNG Air- Vision City Pipe
2025-09-06,0:16:38,Chemica POM Pipe
2025-09-06,0:17:08,PNG Air- Vision City Pipe
2025-09-06,0:17:38,NBPOL - Waraston Oil Mill Pipe
2025-09-06,0:17:08,Chemica - Lae Market Pipe
2025-09-06,0:17:08,Holiday INN Pipe
2025-09-06,0:17:38,Ready Mix LAE DI Pipe
2025-09-06,0:18:08,Professionals Estate Pipe
2025-09-06,0:18:38,Guest Gazelle International Hotel Kokopo Pipe
2025-09-06,0:18:38,Farmset Kokopo Pipe
2025-09-06,0:18:38,NBPOL Kumbango Oil Refinery KIMBE DI Pipe
2025-09-06,0:19:38,Soltra Builders LAE Pipe
2025-09-06,0:21:38,NBPOL - Waraston Oil Mill Pipe
2025-09-06,0:21:38,Holiday INN Pipe
2025-09-06,0:22:38,Fresh Produce Development Agency - FPDA_Kainantu Pipe
2025-09-06,0:22:08,NBPOL Kumbango Oil Refinery KIMBE DI Pipe
2025-09-06,0:23:08,Farmset Kokopo Pipe
2025-09-06,0:24:08,High way auto electrical - lae Pipe
2025-09-06,0:24:38,Fiji High Commission Pipe
2025-09-06,0:24:08,Badili Hardware -POM Pipe
2025-09-06,0:25:08,Chemica - Lae Market Pipe
2025-09-06,0:25:08,Farmset Kokopo Pipe
2025-09-06,0:26:38,Highway Trunk Repairs -Lae Pipe
2025-09-06,0:26:08,BNBM Rabaul Pipe
2025-09-06,0:26:08,Chemica - Lae Market Pipe
2025-09-06,0:26:08,High way auto electrical - lae Pipe
2025-09-06,0:28:38,Soltra Builders LAE Pipe
2025-09-06,0:28:38,Credit_Bank_Era_Dorina Pipe
2025-09-06,0:29:08,Ready Mix LAE DI Pipe
2025-09-06,0:29:38,AON Risk Services - Fairfax Apartment Pipe
2025-09-06,0:30:08,Credit_Bank_Era_Dorina Pipe
2025-09-06,0:31:08,Holiday INN Pipe
2025-09-06,0:32:08,Farmset Kokopo Pipe
2025-09-06,0:33:38,Edmund Rice Pipe
2025-09-06,0:33:38,High way auto electrical - lae Pipe
2025-09-06,0:34:08,AON Risk Services - Fairfax Apartment Pipe
2025-09-06,0:35:08,AON Risk Services - Fairfax Apartment Pipe
2025-09-06,0:35:08,Chemcare VP1123 Pipe
2025-09-06,0:35:38,ITJTC - 6 Mile Pipe
2025-09-06,0:36:38,Guest Gazelle International Hotel Kokopo Pipe
2025-09-06,0:37:08,Fiji High Commission Pipe
2025-09-06,0:37:08,Credit Corp Temporary DI Pipe
2025-09-06,0:37:08,Edmund Rice Pipe
2025-09-06,0:38:08,Fiji High Commission Pipe
2025-09-06,0:38:38,Edmund Rice Pipe
2025-09-06,0:40:38,(Digitec ICT (Niugini Spirit Limited) Hagen Pipe
2025-09-06,0:40:08,AON Risk Services - Fairfax Apartment Pipe
2025-09-06,0:40:08,Highway Trunk Repairs -Lae Pipe
2025-09-06,0:41:08,Highway Trunk Repairs -Lae Pipe
2025-09-06,0:41:08,Holiday INN Pipe
2025-09-06,0:42:38,Highway Trunk Repairs -Lae Pipe
2025-09-06,0:42:38,Ready Mix LAE DI Pipe
2025-09-06,0:43:08,AON Risk Services - Fairfax Apartment Pipe
2025-09-06,0:44:38,ITJTC - 6 Mile Pipe
2025-09-06,0:45:08,Holiday INN Pipe
2025-09-06,0:46:38,AON Risk Services - Fairfax Apartment Pipe
2025-09-06,0:46:38,Guest Gazelle International Hotel Kokopo Pipe
2025-09-06,0:48:38,Edmund Rice Pipe
2025-09-06,0:48:38,Highway Trunk Repairs -Lae Pipe
2025-09-06,0:50:38,AON Risk Services - Fairfax Apartment Pipe
2025-09-06,0:50:38,Paradise Hospital Pipe
2025-09-06,0:51:38,ITJTC - 6 Mile Pipe
2025-09-06,0:51:08,Australia Policing Partnership (APP) Apartments - Hagen DI Pipe
2025-09-06,0:51:08,Farmset Madang Pipe
2025-09-06,0:51:08,MVIL HQ WiFi Pipe
2025-09-06,0:52:38,Highway Trunk Repairs -Lae Pipe
2025-09-06,0:52:38,SOS Securities-POM Pipe
2025-09-06,0:52:38,Chemcare -Madang Branch Pipe
2025-09-06,0:52:38,Farmset Madang Pipe
2025-09-06,0:53:38,MVIL HQ WiFi Pipe
2025-09-06,0:53:38,Highway Trunk Repairs -Lae Pipe
2025-09-06,0:54:38,Farmset Madang Pipe
2025-09-06,0:54:38,Soltra Builders LAE Pipe
2025-09-06,0:54:38,Holiday INN Pipe
2025-09-06,0:54:08,Fiji High Commission Pipe
2025-09-06,0:55:38,Akaliko PNG Ltd - Napanapa Pipe
2025-09-06,0:56:08,NBPOL - Waraston Oil Mill Pipe
2025-09-06,0:56:08,Highway Trunk Repairs -Lae Pipe
2025-09-06,0:56:08,ITJTC - 6 Mile Pipe
2025-09-06,0:56:38,Guest Gazelle International Hotel Kokopo Pipe
2025-09-06,0:57:38,ITJTC - 6 Mile Pipe
2025-09-06,0:57:08,Zenag POM Pipe
2025-09-06,0:58:38,Farmset Madang Pipe
2025-09-06,0:59:08,(Digitec ICT (Niugini Spirit Limited) Hagen Pipe
2025-09-06,0:59:08,Australia Policing Partnership (APP) Apartments - Hagen DI Pipe
2025-09-06,0:59:38,Highway Trunk Repairs -Lae Pipe
2025-09-06,1:01:08,MVIL HQ WiFi Pipe
2025-09-06,1:01:08,Exon Mobil Lae Pipe
2025-09-06,1:03:38,Paradise Hospital Pipe
2025-09-06,1:03:38,SOS Securities-POM Pipe
2025-09-06,1:03:08,MVIL HQ WiFi Pipe
2025-09-06,1:03:38,Farmset POM Pipe
2025-09-06,1:03:38,Fresh Produce Development Agency - FPDA_Kainantu Pipe
2025-09-06,1:03:38,Soltra Builders LAE Pipe
2025-09-06,1:03:38,Fincorp HQ DI Pipe
2025-09-06,1:04:08,Farmset Madang Pipe
2025-09-06,1:04:08,High way auto electrical - lae Pipe
2025-09-06,1:05:38,Highway Trunk Repairs -Lae Pipe
2025-09-06,1:05:38,Chemica POM Pipe
2025-09-06,1:06:38,ITJTC - 6 Mile Pipe
2025-09-06,1:06:38,NBPOL - Waraston Oil Mill Pipe
2025-09-06,1:06:08,Holiday INN Pipe
2025-09-06,1:06:38,Ready Mix LAE DI Pipe
2025-09-06,1:06:08,Paradise Hospital Pipe
2025-09-06,1:07:38,Holiday INN Pipe
2025-09-06,1:07:38,High way auto electrical - lae Pipe
2025-09-06,1:07:08,NBPOL Kumbango Oil Refinery KIMBE DI Pipe
2025-09-06,1:08:38,Holiday INN Pipe
2025-09-06,1:08:08,Highway Trunk Repairs -Lae Pipe
2025-09-06,1:09:08,BNBM-Madang Pipe
2025-09-06,1:09:38,ITJTC - 6 Mile Pipe
2025-09-06,1:10:08,(Digitec ICT (Niugini Spirit Limited) Hagen Pipe
2025-09-06,1:10:38,High way auto electrical - lae Pipe
2025-09-06,1:10:38,Holiday INN Pipe
2025-09-06,1:11:38,Ready Mix LAE DI Pipe
2025-09-06,1:11:08,Highway Trunk Repairs -Lae Pipe
2025-09-06,1:11:08,SOS Securities-POM Pipe
2025-09-06,1:12:08,Highway Trunk Repairs -Lae Pipe
2025-09-06,1:13:38,Edmund Rice Pipe
2025-09-06,1:13:38,AON Risk Services - Fairfax Apartment Pipe
2025-09-06,1:13:38,Mt Ararat Hote Hagen Pipe
2025-09-06,1:13:08,ITJTC - 6 Mile Pipe
2025-09-06,1:14:08,Credit Corp Temporary DI Pipe
2025-09-06,1:15:08,(Digitec ICT (Niugini Spirit Limited) Hagen Pipe
2025-09-06,1:15:08,BNBM-Madang Pipe
2025-09-06,1:16:38,MVIL HQ WiFi Pipe
2025-09-06,1:16:08,Australia Policing Partnership (APP) Apartments - Hagen DI Pipe
2025-09-06,1:17:08,High way auto electrical - lae Pipe
2025-09-06,1:17:08,ITJTC - 6 Mile Pipe
2025-09-06,1:17:38,NBPOL - Waraston Oil Mill Pipe
2025-09-06,1:17:08,Professionals Estate Pipe
2025-09-06,1:17:08,Soltra Builders LAE Pipe
2025-09-06,1:18:38,Professionals Estate Pipe
2025-09-06,1:18:38,BNBM-Madang Pipe
2025-09-06,1:19:08,ITJTC - 6 Mile Pipe
2025-09-06,1:20:38,MVIL HQ WiFi Pipe
2025-09-06,1:21:38,Holiday INN Pipe
2025-09-06,1:21:08,(Digitec ICT (Niugini Spirit Limited) Hagen Pipe
2025-09-06,1:21:38,Chemica POM Pipe
2025-09-06,1:22:08,(Digitec ICT (Niugini Spirit Limited) Hagen Pipe
2025-09-06,1:22:08,ITJTC - 6 Mile Pipe
2025-09-06,1:22:38,NBPOL Kumbango Oil Refinery KIMBE DI Pipe
2025-09-06,1:22:38,Credit_Bank_Era_Dorina Pipe
2025-09-06,1:23:08,Fiji High Commission Pipe
2025-09-06,1:23:38,NBPOL - Waraston Oil Mill Pipe
2025-09-06,1:23:38,MVIL HQ WiFi Pipe
2025-09-06,1:23:38,Ready Mix LAE DI Pipe
2025-09-06,1:24:08,High way auto electrical - lae Pipe
2025-09-06,1:24:38,ITJTC - 6 Mile Pipe
2025-09-06,1:25:38,Professionals Estate Pipe
2025-09-06,1:25:38,NBPOL Kumbango Oil Refinery KIMBE DI Pipe
2025-09-06,1:26:08,MVIL HQ WiFi Pipe
2025-09-06,1:26:08,Fiji High Commission Pipe
2025-09-06,1:26:08,NBPOL - Waraston Oil Mill Pipe
2025-09-06,1:26:38,ITJTC - 6 Mile Pipe
2025-09-06,1:27:38,(Digitec ICT (Niugini Spirit Limited) Hagen Pipe
2025-09-06,1:27:08,BNBM-Madang Pipe
2025-09-06,1:28:08,Ready Mix LAE DI Pipe
2025-09-06,1:29:38,MVIL HQ WiFi Pipe
2025-09-06,1:29:08,Chemica - Lae Market Pipe
2025-09-06,1:31:08,BNBM-Madang Pipe
2025-09-06,1:32:38,Fiji High Commission Pipe
2025-09-06,1:32:08,MVIL HQ WiFi Pipe
2025-09-06,1:33:08,CASA - HAGEN Pipe
2025-09-06,1:33:08,(Digitec ICT (Niugini Spirit Limited) Hagen Pipe
2025-09-06,1:33:08,Edmund Rice Pipe
2025-09-06,1:33:38,BNBM-Madang Pipe
2025-09-06,1:34:38,MVIL HQ WiFi Pipe
2025-09-06,1:34:08,ITJTC - 6 Mile Pipe
2025-09-06,1:35:08,NBPOL - Waraston Oil Mill Pipe
2025-09-06,1:35:08,NBBOL Kimbe _Oil Mill Pipe
2025-09-06,1:35:08,Chemica POM Pipe
2025-09-06,1:35:08,BNBM-Madang Pipe
2025-09-06,1:36:08,CASA - HAGEN Pipe
2025-09-06,1:36:38,ITJTC - 6 Mile Pipe
2025-09-06,1:36:38,MVIL HQ WiFi Pipe
2025-09-06,1:38:38,Farmset Madang Pipe
2025-09-06,1:38:08,Australia Policing Partnership (APP) Apartments - Hagen DI Pipe
2025-09-06,1:39:38,MVIL HQ WiFi Pipe
2025-09-06,1:39:38,Chemica POM Pipe
2025-09-06,1:39:38,Ready Mix LAE DI Pipe
2025-09-06,1:40:08,High way auto electrical - lae Pipe
2025-09-06,1:40:38,NBBOL Kimbe _Oil Mill Pipe
2025-09-06,1:40:38,Paradise Hospital Pipe
2025-09-06,1:40:08,Ela Beach Hotel Pipe
2025-09-06,1:41:38,(Digitec ICT (Niugini Spirit Limited) Hagen Pipe
2025-09-06,1:42:38,BNBM-Madang Pipe
2025-09-06,1:43:38,Australia Policing Partnership (APP) Apartments - Hagen DI Pipe
2025-09-06,1:44:08,MVIL HQ WiFi Pipe
2025-09-06,1:45:38,NBPOL - Waraston Oil Mill Pipe
2025-09-06,1:45:38,High way auto electrical - lae Pipe
2025-09-06,1:45:38,Ela Beach Hotel Pipe
2025-09-06,1:46:38,ITJTC - 6 Mile Pipe
2025-09-06,1:48:38,Chemica POM Pipe
2025-09-06,1:48:08,ITJTC - 6 Mile Pipe
2025-09-06,1:48:38,Paradise Hospital Pipe
2025-09-06,1:49:08,MVIL HQ WiFi Pipe
2025-09-06,1:49:08,Care PNG -Goroka Pipe
2025-09-06,1:49:38,High way auto electrical - lae Pipe
2025-09-06,1:49:38,Farmset Madang Pipe
2025-09-06,1:49:38,CASA - HAGEN Pipe
2025-09-06,1:49:08,BNBM Rabaul Pipe
2025-09-06,1:50:08,Holiday INN Pipe
2025-09-06,1:51:08,ITJTC - 6 Mile Pipe
2025-09-06,1:51:08,CASA - HAGEN Pipe
2025-09-06,1:52:08,SOS Securities-POM Pipe
2025-09-06,1:52:38,MVIL HQ WiFi Pipe
2025-09-06,1:52:08,Australia Policing Partnership (APP) Apartments - Hagen DI Pipe
2025-09-06,1:53:38,BNBM Rabaul Pipe
2025-09-06,1:53:08,Ela Beach Hotel Pipe
2025-09-06,1:53:08,Australia Policing Partnership (APP) Apartments - Hagen DI Pipe
2025-09-06,1:54:38,MVIL HQ WiFi Pipe
2025-09-06,1:54:38,BNBM-Madang Pipe
2025-09-06,1:55:38,PNG Air- Vision City Pipe
2025-09-06,1:55:08,BNBM Rabaul Pipe
2025-09-06,1:55:08,Ela Beach Hotel Pipe
2025-09-06,1:56:08,High way auto electrical - lae Pipe
2025-09-06,1:56:08,MVIL HQ WiFi Pipe
2025-09-06,1:56:38,Holiday INN Pipe
2025-09-06,1:57:08,Wellness Clinic Lae Pipe
2025-09-06,1:57:08,MVIL HQ WiFi Pipe
2025-09-06,1:57:08,High way auto electrical - lae Pipe
2025-09-06,1:57:08,BNBM-Madang Pipe
2025-09-06,1:58:38,MVIL HQ WiFi Pipe
2025-09-06,1:59:08,Ready Mix LAE DI Pipe
2025-09-06,2:00:08,BNBM-Madang Pipe
2025-09-06,2:00:38,Ela Beach Hotel Pipe
2025-09-06,2:01:08,Chemcare -Madang Branch Pipe
2025-09-06,2:01:38,MVIL HQ WiFi Pipe
2025-09-06,2:02:08,Chemica POM Pipe
2025-09-06,2:03:08,Chemcare -Madang Branch Pipe
2025-09-06,2:03:08,BNBM-Madang Pipe
2025-09-06,2:04:08,MVIL HQ WiFi Pipe
2025-09-06,2:04:38,Chemcare VP1123 Pipe
2025-09-06,2:05:08,Ela Beach Hotel Pipe
2025-09-06,2:05:38,MVIL HQ WiFi Pipe
2025-09-06,2:05:08,NBPOL - Waraston Oil Mill Pipe
2025-09-06,2:06:38,(Digitec ICT (Niugini Spirit Limited) Hagen Pipe
2025-09-06,2:07:08,PNG Air- Vision City Pipe
2025-09-06,2:07:38,(Digitec ICT (Niugini Spirit Limited) Hagen Pipe
2025-09-06,2:08:38,Paradise Hospital Pipe
2025-09-06,2:09:08,MVIL HQ WiFi Pipe
2025-09-06,2:09:08,Chemica POM Pipe
2025-09-06,2:10:08,Soltra Builders LAE Pipe
2025-09-06,2:10:38,Holiday INN Pipe
2025-09-06,2:11:08,MVIL HQ WiFi Pipe
2025-09-06,2:12:38,MVIL HQ WiFi Pipe
2025-09-06,2:13:38,SOS Securities-POM Pipe
2025-09-06,2:13:38,Holiday INN Pipe
2025-09-06,2:13:08,Paradise Hospital Pipe
2025-09-06,2:14:08,MVIL HQ WiFi Pipe
2025-09-06,2:14:38,NBPOL - Waraston Oil Mill Pipe
2025-09-06,2:14:38,Ready Mix LAE DI Pipe
2025-09-06,2:15:38,SOS Securities-POM Pipe
2025-09-06,2:16:08,Soltra Builders LAE Pipe
2025-09-06,2:16:08,(Digitec ICT (Niugini Spirit Limited) Hagen Pipe
2025-09-06,2:16:08,MVIL HQ WiFi Pipe
2025-09-06,2:19:38,Highway Trunk Repairs -Lae Pipe
2025-09-06,2:19:38,MVIL HQ WiFi Pipe
2025-09-06,2:20:38,Highway Trunk Repairs -Lae Pipe
2025-09-06,2:21:08,ITJTC - 6 Mile Pipe
2025-09-06,2:22:38,ITJTC - 6 Mile Pipe
2025-09-06,2:22:38,NBPOL Kumbango Oil Refinery KIMBE DI Pipe
2025-09-06,2:22:08,Ready Mix LAE DI Pipe
2025-09-06,2:24:38,Highway Trunk Repairs -Lae Pipe
2025-09-06,2:24:08,Ela Beach Hotel Pipe
2025-09-06,2:25:38,ITJTC - 6 Mile Pipe
2025-09-06,2:26:08,Fresh Produce Development Agency - FPDA_Kainantu Pipe
2025-09-06,2:27:38,MVIL HQ WiFi Pipe
2025-09-06,2:27:08,Nambis INN - Madang Pipe
2025-09-06,2:27:08,Kimbe Retail Office_VP9005 Pipe
2025-09-06,2:30:08,ITJTC - 6 Mile Pipe
2025-09-06,2:31:38,MVIL HQ WiFi Pipe
2025-09-06,2:32:38,Chemica - Lae Market Pipe
2025-09-06,2:32:08,Ready Mix LAE DI Pipe
2025-09-06,2:33:38,Australia Policing Partnership (APP) Apartments - Hagen DI Pipe
2025-09-06,2:34:08,Ready Mix LAE DI Pipe
2025-09-06,2:35:08,MVIL HQ WiFi Pipe
